Time,BLANK1,Stream2Valve,Stream3Valve,Stream1Valve,Stream4Valve,CompressorRecycleValve,Stream9Valve,Stream10Valve,Stream11Valve,SteamFlowValve,ReactorcCoolingWaterValve,CondenserCoolingWaterValve,AgitatorSpeedValve,BLANK2,Stream1,Stream2,Stream3,Stream4,Stream8,Stream6,ReactorPressure,ReactorLevel,ReactorTemperature,Stream9,SeparatorTemperature,SeparatorLevel,SeparatorPressure,Stream10,StripperLevel,StripperPressure,Stream11,StripperTemperature,SteamFlow,CompressorWork,ReactorCoolingWaterOutletTemperature,CondenserCoolingWaterOutletTemperature,Stream6A,Stream6B,Stream6C,Stream6D,Stream6E,Stream6F,Stream9A,Stream9B,Stream9C,Stream9D,Stream9E,Stream9F,Stream9G,Stream9H,Stream11D,Stream11E,Stream11F,Stream11G,Stream11H,BLANK3,IDV1,IDV2,IDV3,IDV4,IDV5,IDV6,IDV7,IDV8,IDV9,IDV10,IDV11,IDV12,IDV13,IDV14,IDV15,IDV16,IDV17,IDV18,IDV19,IDV20,IDV21,IDV22,IDV23,IDV24,IDV25,IDV26,IDV27,IDV28
0.0015,NaN,62.7403750418348,53.3172193270668,26.6502935506591,60.3699436668561,47.446,40.0912421056435,37.1555757827488,46.3842493809116,41.106,100,100,18.114,NaN,0.271571791144227,3633.68134933556,4433.86140773804,9.15646281274724,10.7662859029338,45.7274085434821,2817.94920818105,64.8326212792621,123.096971678114,0.216517354673789,92.7254269199839,51.6634456462278,2753.03336737478,25.1811098536092,48.0967538189308,3306.99085743347,22.8184673470748,66.630780023603,8.00805810834557,320.289860460878,101.352371296963,91.9926365332127,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,118.549567962948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00175432606810488,NaN,62.7403750418348,53.3172193270668,26.6502935506591,60.3699436668561,47.446,40.0912421056435,37.1555757827488,46.3842493809116,41.106,100,100,18.114,NaN,0.270509409167083,3653.78744618317,4419.68050375109,9.02667837665998,10.1193875677409,44.7958460975599,2824.00939105178,64.7604734717823,123.180873690625,0.236419160063231,92.888886890995,49.8252219621393,2764.19203610854,25.414572057695,48.7343633374383,3300.88305305075,22.7311321092753,66.6328179069185,10.390644824912,326.899094726702,100.871016365187,91.7455939177097,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,125.964444230593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,NaN,62.7165665924393,53.3268396730571,26.6459012833807,60.3325140531602,47.446,47.9180603604883,37.1364672030408,46.36783737899,41.106,100,97.9287616287222,18.114,NaN,0.269801005035446,3661.26979406099,4413.07834374295,9.20670175894274,9.77909273032193,44.7619092497916,2831.72889930464,65.4641703476748,123.26465916008,0.256183276312033,93.0276811214014,49.6315591393132,2774.13526789551,25.583955859908,49.9717386333994,3295.23624725696,22.6403577213262,66.6322978033255,11.0102011409017,331.774172565466,100.317930592105,91.419035959728,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,133.173086944288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00229410052706699,NaN,62.7165665924393,53.3268396730571,26.6459012833807,60.3325140531602,47.446,47.9180603604883,37.1364672030408,46.36783737899,41.106,100,97.9287616287222,18.114,NaN,0.269059615538801,3667.66961137461,4460.90405932632,9.25021666365614,10.3976787283017,43.7257495110159,2839.79698744911,64.9350967655225,123.359591303823,0.280294348987347,93.223508555448,52.9407131789015,2785.98241195679,25.3489041865175,49.5568708798891,3289.45917352749,23.0254214880291,66.6413298322879,12.0448829407503,335.520372722858,99.6640296704702,90.9820906047228,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,141.868950491505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0025,NaN,62.6920786814448,53.3386817281295,26.6423921868683,60.2937411927492,47.446,55.8111095347353,37.1150245329217,46.3539941728204,41.106,100,98.616965336212,18.114,NaN,0.271147580453365,3643.51007391026,4448.76394566136,9.19763778289586,10.7630294203146,42.701137708044,2845.83114122524,66.4776644970417,123.409383388926,0.293967510944846,93.3568070810452,51.2409260761614,2794.30711531017,25.2023708073576,50.9254562048699,3285.06907639503,22.9547981368453,66.6468786867205,11.9583229316474,337.679338582366,99.1515889631547,90.6581650400301,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,146.773229961022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00283433059875767,NaN,62.6920786814448,53.3386817281295,26.6423921868683,60.2937411927492,47.446,55.8111095347353,37.1150245329217,46.3539941728204,41.106,100,98.616965336212,18.114,NaN,0.273719611906504,3624.80534480092,4409.95137906298,9.27026944279627,11.3792762225456,42.4319126082518,2855.26130170809,64.7971522908917,123.52419331938,0.329226514150342,93.53543796409,48.8072685942864,2804.83543441737,25.3557930126718,48.2002913705074,3278.47911973768,22.9491973518633,66.6467484529794,15.3692800216383,338.857817967385,98.3223403359056,90.0531605522419,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,159.319572708167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,NaN,62.6694482990144,53.3499800726823,26.6389162223708,60.2607406350424,47.446,63.7927903870571,37.0977428362971,46.3382068764379,41.106,100,100,18.114,NaN,0.270496491973981,3661.14328886296,4458.09623197021,9.12855229092392,11.6633040407699,42.464168469147,2859.28482564429,65.3589421279426,123.595659512984,0.346725594790222,93.6245772923438,50.4727672691754,2811.38580607165,25.4708606165375,52.1923008415595,3275.71706535581,23.0418708922649,66.6392892923507,18.0223076323246,338.549780405602,97.886153497581,89.7440282984364,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,165.520453109736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00335141133012442,NaN,62.6694482990144,53.3499800726823,26.6389162223708,60.2607406350424,47.446,63.7927903870571,37.0977428362971,46.3382068764379,41.106,100,100,18.114,NaN,0.270374157098191,3633.00521228767,4458.93634475815,9.21145374857653,12.5071233809715,41.0383691042987,2867.94418184318,66.5786586661201,123.715404577528,0.388360357596468,93.7845849772797,49.9051795210735,2821.37806400195,25.5582041063875,49.3990598352502,3270.52578622655,22.7597897987824,66.6584353195385,18.7846252744424,338.12429698304,96.9753461891026,89.019587011578,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,180.134270926668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0035,NaN,62.6441956136899,53.3580903905395,26.6347931758957,60.2253374598796,47.446,71.7210757993271,37.0757881859353,46.3187982689776,41.106,100,100,18.114,NaN,0.269929509157171,3668.93573978729,4424.20228976521,9.24891201394005,13.4787983373011,41.0535554537468,2871.70300894848,65.5958155071437,123.771013707528,0.396461051742364,93.8506099391772,50.3126252610405,2824.9161515594,25.4510374579237,50.0066710857421,3268.50193940139,22.8707935679093,66.6542777564372,17.9720744764187,337.759483166057,96.5707976012131,88.7200836653863,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,182.921427038016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00385630038382529,NaN,62.6441956136899,53.3580903905395,26.6347931758957,60.2253374598796,47.446,71.7210757993271,37.0757881859353,46.3187982689776,41.106,100,100,18.114,NaN,0.270103078774623,3637.9829498882,4447.96074081587,9.24800849451607,14.1722313405703,40.5914580866997,2879.19758706617,65.0202681357554,123.871170201325,0.444522556685826,93.9978031285991,50.7269799327737,2834.62080647832,25.3296781832775,50.8875750984661,3263.0181588099,22.8286543827712,66.6761592985054,22.0485971219206,335.800539718328,95.625428920658,87.9720101706536,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,199.81401045925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,NaN,62.6181701780241,53.3674520035802,26.6306317566245,60.1764148083325,47.446,79.6627060306995,37.052460821935,46.3011415167152,41.106,100,97.6657590310787,18.114,NaN,0.270326474681846,3621.5916952357,4462.17057492488,9.20791276699367,14.5637696098747,40.4839191836005,2882.5407933376,65.1778415512222,123.926020218866,0.459363251096895,94.0584390533642,51.7478115221408,2837.38659489246,25.327672205466,50.6029677865458,3261.27433706836,22.8706035787215,66.6565884600526,22.4275742950022,335.125536688856,95.2677998746551,87.6664475267817,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,204.988890670427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0043621263306459,NaN,62.6181701780241,53.3674520035802,26.6306317566245,60.1764148083325,47.446,79.6627060306995,37.052460821935,46.3011415167152,41.106,100,97.6657590310787,18.114,NaN,0.271986886023393,3639.43724485311,4481.19207454062,9.25380824058942,15.3287622855467,39.3883639331802,2888.27756574832,66.3645775541891,124.033270855451,0.50454626098875,94.191937639734,50.7633801758674,2844.41296766146,25.2936757404583,48.4002150810119,3258.15958005151,22.8378668818373,66.6698459980617,23.7761015780789,333.359615382182,94.3181319388461,86.9083100703402,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,220.794816217544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0045,NaN,62.5954367262577,53.3761169395626,26.6268092574303,60.1364383828758,47.446,87.6816719564741,37.0322127725244,46.284457137317,41.106,100,99.6002989918898,18.114,NaN,0.270169199799679,3635.83999681212,4401.1779219507,9.20444723930365,15.9675842639067,39.391062996234,2890.33066815954,65.5958706044194,124.063857133712,0.523376181561596,94.2233922516753,48.7662243475068,2846.5924858857,25.2866687051084,51.2155829937194,3256.29772860756,22.8962635937533,66.6809702299446,23.6087837456663,332.067083564708,93.9875143998726,86.6092255870502,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,227.319834018524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00486867630558438,NaN,62.5954367262577,53.3761169395626,26.6268092574303,60.1364383828758,47.446,87.6816719564741,37.0322127725244,46.284457137317,41.106,100,99.6002989918898,18.114,NaN,0.270308063597937,3655.13191388087,4486.7796557134,9.25324845891299,16.5670018617114,39.3119453929131,2896.07538863787,64.8530131671985,124.131147412359,0.567730159889816,94.3477605038096,50.5023156821993,2852.32445637418,25.3243494737786,49.6713689619905,3253.53667982156,22.6996986796998,66.6792481391856,25.9608478212082,329.897538335743,93.083790450454,85.8323745647,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,242.845075983994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,NaN,62.571890672359,53.3882079154392,26.6230247089888,60.0965104884275,47.446,95.7226328976596,37.0140643444587,46.2675616479002,41.106,100,99.2659293590366,18.114,NaN,0.272740344383186,3630.45504429288,4444.36423114879,9.23808820369477,16.5967229707969,38.9194015502037,2897.65639536355,65.841620799857,124.169703610984,0.583697708766483,94.3714511432056,48.3557706095089,2853.96262721292,25.6399053295836,49.07890562819,3252.49988652536,22.9174650447692,66.692180767522,25.2356988450644,329.279155032481,92.7319583898323,85.519639518649,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,248.383779847033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00537534846608026,NaN,62.571890672359,53.3882079154392,26.6230247089888,60.0965104884275,47.446,95.7226328976596,37.0140643444587,46.2675616479002,41.106,100,99.2659293590366,18.114,NaN,0.268948460327447,3648.79894547163,4414.91807776283,9.17068139672587,17.3168936674415,38.6674407268616,2902.07460905455,65.7276151345636,124.265822785706,0.631754981942377,94.4761857234464,50.4315597580023,2859.02873999713,25.4207410719901,49.4354288366692,3250.02236259585,22.6711626012984,66.6941170759679,30.59471686894,327.248986579622,91.8270044384488,84.7327666975363,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,265.31184375491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
